title,artist,id,spotifyURL,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key
Why Are Sundays So Depressing,The Strokes,1aOxOpH4AkGAd8OMrKjyNY,https://open.spotify.com/track/1aOxOpH4AkGAd8OMrKjyNY,0.00258,0.579,275667,0.714,0.0269,0.111,-4.455,1,0.0347,109.971,4,0.299,0
Like or Like Like,Miniature Tigers,1OrD9RkuBnoNrrURFap9wi,https://open.spotify.com/track/1OrD9RkuBnoNrrURFap9wi,0.0339,0.753,158653,0.534,0.00000732,0.0972,-4.661,1,0.0277,96.073,4,0.847,2
Happiness,The 1975,3lG6OtGDsYAOALxEmubQQm,https://open.spotify.com/track/3lG6OtGDsYAOALxEmubQQm,0.969,0.467,272485,0.119,0.0000014,0.0973,-10.99,1,0.0401,70.499,4,0.156,2
I Always Wanna Die (Sometimes),The 1975,7iPlcFvOMOzt6v0QvcAueZ,https://open.spotify.com/track/7iPlcFvOMOzt6v0QvcAueZ,0.00527,0.376,314663,0.473,0.00162,0.123,-5.636,1,0.0325,148.835,4,0.0398,4
Reckoner,Radiohead,02ppMPbg1OtEdHgoPqoqju,https://open.spotify.com/track/02ppMPbg1OtEdHgoPqoqju,0.511,0.523,290213,0.656,0.16,0.0679,-7.441,0,0.0262,104.271,4,0.214,4
Sweet Dreams, TN,The Last Shadow Puppets,1W0OCrMsRP1SLTEdw3JwEz,https://open.spotify.com/track/1W0OCrMsRP1SLTEdw3JwEz,0.000878,0.282,236253,0.566,0,0.38,-6.924,0,0.0291,112.362,3,0.477,11
less of you,keshi,3IqcBL5yjJK3ri0TGaL3MC,https://open.spotify.com/track/3IqcBL5yjJK3ri0TGaL3MC,0.544,0.563,206893,0.678,0.00000134,0.117,-5.885,1,0.0495,169.963,4,0.568,7
Do You Like Me?,Daniel Caesar,4deAN7JXhdHHifxOp0TTjU,https://open.spotify.com/track/4deAN7JXhdHHifxOp0TTjU,0.531,0.701,227520,0.398,0.00689,0.125,-6.938,1,0.0463,76.995,4,0.367,11
If You’re Too Shy (Let Me Know),The 1975,1C5utO1I8FoSIn6g1R5DAZ,https://open.spotify.com/track/1C5utO1I8FoSIn6g1R5DAZ,0.0157,0.64,319371,0.628,0.0382,0.0916,-6.091,1,0.0324,125.648,4,0.235,2
Jasmine,DPR LIVE,2IgbYlOlFpiSFYnsqB39lM,https://open.spotify.com/track/2IgbYlOlFpiSFYnsqB39lM,0.331,0.597,201511,0.486,0,0.14,-5.893,1,0.0986,137.68,4,0.397,8
你，好不好？ - TVBS連續劇【遺憾拼圖】片尾曲,Eric Chou,2gug6MRv4xQFYi9LA3PJCS,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS,0.643,0.439,287307,0.477,0,0.114,-5.638,1,0.0307,159.819,4,0.535,10
Without You,高爾宣 OSN,1KMkcUvF7m3SDChDOa7i5L,https://open.spotify.com/track/1KMkcUvF7m3SDChDOa7i5L,0.213,0.662,161385,0.413,0,0.134,-7.357,1,0.0299,93.005,4,0.467,0
Close To You,Dayglow,50PyquzZ9BaBwLZZd1AuuV,https://open.spotify.com/track/50PyquzZ9BaBwLZZd1AuuV,0.422,0.876,194693,0.646,0.00195,0.0705,-5.756,1,0.0435,140.032,4,0.832,6
Chocolate,The 1975,3sJ1HwrSpTVosPhJHFbRLK,https://open.spotify.com/track/3sJ1HwrSpTVosPhJHFbRLK,0.722,0.657,288247,0.846,0.00000202,0.133,-9.518,0,0.0469,90.032,4,0.901,0
skeletons,keshi,6NMtzpDQBTOfJwMzgMX0zl,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl,0.00146,0.46,145588,0.686,0,0.375,-5.948,0,0.0367,148.054,4,0.252,0
Hand Me Downs,Mac Miller,2Yv2mHzr5AQavVdwQjEokV,https://open.spotify.com/track/2Yv2mHzr5AQavVdwQjEokV,0.474,0.677,298440,0.33,0.000871,0.064,-11.198,1,0.149,68.985,4,0.336,2
Let Her Go (feat. Ed Sheeran) - Anniversary Edition,Passenger,1nHKI4L5pWrN5CUvW07nHP,https://open.spotify.com/track/1nHKI4L5pWrN5CUvW07nHP,0.586,0.483,256987,0.486,0.00000134,0.326,-6.943,1,0.0345,71.195,4,0.345,6
Forget About You (Intimate),Devin Kennedy,16BMKSNU69eW0y1Q0vWvwa,https://open.spotify.com/track/16BMKSNU69eW0y1Q0vWvwa,0.807,0.503,100739,0.264,0,0.24,-9.762,0,0.0632,45.861,4,0.44,10
These Walls,Kendrick Lamar,7uWVT3UkCAZyANvv0bdyQn,https://open.spotify.com/track/7uWVT3UkCAZyANvv0bdyQn,0.11,0.752,300973,0.489,0.00000357,0.202,-5.233,1,0.137,108.005,4,0.373,1
Sweetest Pie,Megan Thee Stallion,7mFj0LlWtEJaEigguaWqYh,https://open.spotify.com/track/7mFj0LlWtEJaEigguaWqYh,0.167,0.814,201334,0.628,0,0.101,-7.178,1,0.221,123.977,4,0.677,7
Beautiful Stranger,Laufey,38TpUKiHQZyBKiD9LMMy6X,https://open.spotify.com/track/38TpUKiHQZyBKiD9LMMy6X,0.898,0.609,201267,0.231,0.0000563,0.316,-12.348,1,0.0375,84.007,3,0.354,1
reckless driving,Lizzy McAlpine,5GpEHUNI0T7L7H3DnAaBXh,https://open.spotify.com/track/5GpEHUNI0T7L7H3DnAaBXh,0.684,0.532,189247,0.39,0,0.184,-10.495,1,0.234,199.956,4,0.431,0
Love Affair,UMI,4ZaRg5Sf4TKr0YcFRLh7QJ,https://open.spotify.com/track/4ZaRg5Sf4TKr0YcFRLh7QJ,0.129,0.613,190960,0.488,0.0000213,0.335,-7.37,1,0.0964,172.076,4,0.183,8
Let Her Go (feat. Ed Sheeran) - Anniversary Edition,Passenger,1nHKI4L5pWrN5CUvW07nHP,https://open.spotify.com/track/1nHKI4L5pWrN5CUvW07nHP,0.586,0.483,256987,0.486,0.00000134,0.326,-6.943,1,0.0345,71.195,4,0.345,6
Death of a Bachelor,Panic! At The Disco,1BECwm5qkaBwlbfo4kpYx8,https://open.spotify.com/track/1BECwm5qkaBwlbfo4kpYx8,0.0137,0.462,203507,0.538,0,0.429,-5.527,1,0.059,139.256,4,0.405,0
Shibuya (feat. Syd),Free Nationals,6WVSnyKQGzs1fosa2I3FMQ,https://open.spotify.com/track/6WVSnyKQGzs1fosa2I3FMQ,0.105,0.76,136831,0.665,0.399,0.0945,-7.021,0,0.0612,92.992,4,0.808,4
Under Cover of Darkness,The Strokes,6u0x5ad9ewHvs3z6u9Oe3c,https://open.spotify.com/track/6u0x5ad9ewHvs3z6u9Oe3c,0.00433,0.35,235547,0.775,0.283,0.0676,-3.364,1,0.054,199.866,4,0.588,11
I Sat by the Ocean,Queens of the Stone Age,1D3YGmST01Ba0WRiT7THPG,https://open.spotify.com/track/1D3YGmST01Ba0WRiT7THPG,0.00136,0.516,235587,0.78,0.000715,0.11,-4.004,0,0.0364,116.794,4,0.899,8
Cinderella (feat. Ty Dolla $ign),Mac Miller,2lpygKqzPFtItQ4ss3cgfb,https://open.spotify.com/track/2lpygKqzPFtItQ4ss3cgfb,0.235,0.545,480187,0.534,0,0.345,-6.874,0,0.047,140.021,4,0.24,8
2009,Mac Miller,6dFn6my1sHK2bcf23GlHwM,https://open.spotify.com/track/6dFn6my1sHK2bcf23GlHwM,0.77,0.533,347987,0.496,0.000164,0.0969,-9.363,0,0.517,155.158,4,0.173,6
Time Moves Slow,BADBADNOTGOOD,1IqF5PUDUnaykHLs0RWbDO,https://open.spotify.com/track/1IqF5PUDUnaykHLs0RWbDO,0.478,0.591,273864,0.376,0.0282,0.101,-10.832,0,0.0543,140.026,4,0.308,11
Ylang Ylang,FKJ,6lAMnXLVCBPMXXWAK4lGSL,https://open.spotify.com/track/6lAMnXLVCBPMXXWAK4lGSL,0.925,0.559,213000,0.243,0.935,0.108,-12.453,1,0.0326,69.941,4,0.162,1
Best Friend,Laufey,3rPtS4nfpy7PsARctAWpzd,https://open.spotify.com/track/3rPtS4nfpy7PsARctAWpzd,0.395,0.576,262231,0.714,0,0.115,-5.247,1,0.0595,144.981,4,0.321,6
Undercover Martyn,Two Door Cinema Club,0bePGTDjn0XuEKoN7rOMvV,https://open.spotify.com/track/0bePGTDjn0XuEKoN7rOMvV,0.000244,0.454,167773,0.873,0.0000173,0.0847,-5.072,1,0.122,159.814,4,0.562,2
Disorder - 2007 Remaster,Joy Division,5fbQCQt91LsVgXusFS0CCD,https://open.spotify.com/track/5fbQCQt91LsVgXusFS0CCD,0.00033,0.32,209040,0.798,0.692,0.176,-7.078,0,0.124,84.696,4,0.74,10
Valentina,Daniel Caesar,0s7Z1RtnsmiYOfSIbB3btD,https://open.spotify.com/track/0s7Z1RtnsmiYOfSIbB3btD,0.665,0.726,154532,0.308,0.151,0.121,-5.858,0,0.0389,91.999,4,0.279,0
Cherry-coloured Funk,Cocteau Twins,37pKTyMwalomKCZjxTc2QZ,https://open.spotify.com/track/37pKTyMwalomKCZjxTc2QZ,0.00196,0.49,192467,0.652,0.0000624,0.0991,-5.813,1,0.0274,90.085,4,0.339,2
Sorry,Justin Bieber,09CtPGIpYB4BrO8qb1RGsF,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF,0.0797,0.654,200787,0.76,0,0.299,-3.669,0,0.045,99.945,4,0.41,0
Betty (Get Money),Yung Gravy,4cacyP5c3PMlfnyjpg13xW,https://open.spotify.com/track/4cacyP5c3PMlfnyjpg13xW,0.00524,0.723,146471,0.772,0.0000115,0.367,-6.784,1,0.0792,102.004,4,0.58,1
GUY.exe,Superfruit,3JTjLyrnevl9ASw3ayGO2P,https://open.spotify.com/track/3JTjLyrnevl9ASw3ayGO2P,0.0305,0.77,222680,0.732,0,0.157,-4.601,0,0.0508,110.011,4,0.889,4
Last Friday Night (T.G.I.F.),Katy Perry,3avYqdwHKEq8beXbeWCKqJ,https://open.spotify.com/track/3avYqdwHKEq8beXbeWCKqJ,0.00125,0.652,230733,0.812,0.0000301,0.667,-3.797,0,0.0409,126.023,4,0.72,3
Sorry,Justin Bieber,09CtPGIpYB4BrO8qb1RGsF,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF,0.0797,0.654,200787,0.76,0,0.299,-3.669,0,0.045,99.945,4,0.41,0
Virtual Insanity - Remastered,Jamiroquai,4UQDZlZhGUDoYMohwrY28v,https://open.spotify.com/track/4UQDZlZhGUDoYMohwrY28v,0.128,0.662,229360,0.949,0,0.135,-4.758,1,0.108,91.954,4,0.516,6
Talk Too Much,COIN,1ekAgx1qOdnVoSlmkHghKq,https://open.spotify.com/track/1ekAgx1qOdnVoSlmkHghKq,0.0338,0.682,196679,0.53,0,0.146,-6.908,0,0.0537,112.694,4,0.858,11
Love It If We Made It,The 1975,6WmIyn2fx1PKQ0XDpYj4VR,https://open.spotify.com/track/6WmIyn2fx1PKQ0XDpYj4VR,0.000607,0.472,252926,0.745,0.0000274,0.0957,-5.297,1,0.0356,180.06,4,0.0631,4
Iron Man (2009 - Remaster),Black Sabbath,3IOQZRcEkplCXg6LofKqE9,https://open.spotify.com/track/3IOQZRcEkplCXg6LofKqE9,0.00351,0.336,355304,0.792,0.00175,0.0437,-10.875,1,0.084,155.587,4,0.427,9
Today - 2011 Remaster,The Smashing Pumpkins,0u5aO1GYsIhAWCPuXdwnak,https://open.spotify.com/track/0u5aO1GYsIhAWCPuXdwnak,0.0000335,0.456,201173,0.826,0.57,0.0548,-7.611,1,0.0268,82.539,4,0.415,8
apart of me,Takayoshi,6Qvwt9H76n1FfWyw5aT6JJ,https://open.spotify.com/track/6Qvwt9H76n1FfWyw5aT6JJ,0.0663,0.669,76286,0.762,0.842,0.151,-12.308,0,0.0364,139.974,4,0.876,5
0 To 100 / The Catch Up,Drake,4jtyUzZm9WLc2AdaJ1dso7,https://open.spotify.com/track/4jtyUzZm9WLc2AdaJ1dso7,0.737,0.559,275227,0.716,0,0.252,-3.964,0,0.39,176.618,4,0.504,11
She,Harry Styles,0SA0mMXWh23raZ6xzOCU2V,https://open.spotify.com/track/0SA0mMXWh23raZ6xzOCU2V,0.256,0.35,253387,0.621,0.0000344,0.613,-6.495,0,0.233,83.375,4,0.459,8
Paranoid Android,Radiohead,6LgJvl0Xdtc73RJ1mmpotq,https://open.spotify.com/track/6LgJvl0Xdtc73RJ1mmpotq,0.0377,0.251,387213,0.848,0.00591,0.0545,-6.501,1,0.0579,163.709,4,0.207,5
What's the Use?,Mac Miller,2dgrYdgguVZKeCsrVb9XEs,https://open.spotify.com/track/2dgrYdgguVZKeCsrVb9XEs,0.736,0.759,288640,0.492,0.00989,0.107,-10.338,0,0.12,104.974,4,0.561,1
Kyoto,Phoebe Bridgers,4vjvx7Zxkb4AltGcZ0BBvI,https://open.spotify.com/track/4vjvx7Zxkb4AltGcZ0BBvI,0.0467,0.6,184524,0.749,0.295,0.0915,-6.889,1,0.0419,131.024,4,0.485,11
Maple Syrup,The Backseat Lovers,4MXE6VCvTsQitHWrAxj7Kg,https://open.spotify.com/track/4MXE6VCvTsQitHWrAxj7Kg,0.0447,0.543,243529,0.526,0.0533,0.0778,-9.703,1,0.0582,153,3,0.384,2
Lost In Japan,Shawn Mendes,79esEXlqqmq0GPz0xQSZTV,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,0.255,0.713,201200,0.738,0,0.106,-6.784,1,0.374,105.027,4,0.425,10
Love Yourself,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,0.835,0.609,233720,0.378,0,0.28,-9.828,1,0.438,100.418,4,0.515,4
SUGAR,BROCKHAMPTON,6U0FIYXCQ3TGrk4tFpLrEA,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,0.449,0.453,204533,0.538,0,0.19,-8.212,1,0.0638,122.973,4,0.516,1
I'm In Love With You,The 1975,12g9IeQzX7xECLNxz8dpb5,https://open.spotify.com/track/12g9IeQzX7xECLNxz8dpb5,0.169,0.668,262624,0.902,0.0000874,0.198,-3.924,1,0.0386,119.008,4,0.913,2
Righteous Minds,Joey Bada$$,7dFGkZbmm6cVlI28bfMaWE,https://open.spotify.com/track/7dFGkZbmm6cVlI28bfMaWE,0.262,0.809,224043,0.638,0,0.453,-5.646,0,0.28,94.893,4,0.608,8
High School in Jakarta,NIKI,1zxfRSZcaonV1VXcY0PgY5,https://open.spotify.com/track/1zxfRSZcaonV1VXcY0PgY5,0.531,0.873,219040,0.488,0.000132,0.153,-8.285,0,0.0413,119.983,4,0.462,7
Skate,Bruno Mars,00Mb3DuaIH1kjrwOku9CGU,https://open.spotify.com/track/00Mb3DuaIH1kjrwOku9CGU,0.0000679,0.487,204000,0.9,0,0.358,-4.417,1,0.0482,149.937,4,0.484,0
Shut Up And Drive,Rihanna,4Tn2llBm1g0UlWctmgPL8Z,https://open.spotify.com/track/4Tn2llBm1g0UlWctmgPL8Z,0.00101,0.735,212280,0.826,0.129,0.197,-4.902,1,0.0349,132.964,4,0.74,1
Love Yourself,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,0.835,0.609,233720,0.378,0,0.28,-9.828,1,0.438,100.418,4,0.515,4
Stop The World I Wanna Get Off With You,Arctic Monkeys,2QUlMbvD9bL8wHqfsoqoet,https://open.spotify.com/track/2QUlMbvD9bL8wHqfsoqoet,0.0537,0.661,191040,0.73,0.0000344,0.14,-6.779,0,0.0574,95.027,4,0.53,6
Metamodernity,Vansire,4RGWHfQeJftd5XrP8JUgFj,https://open.spotify.com/track/4RGWHfQeJftd5XrP8JUgFj,0.389,0.823,162663,0.544,0.165,0.108,-10.077,1,0.0358,121.968,4,0.826,5
Robbers,The 1975,06cCziAHtDg6pcsidZHu03,https://open.spotify.com/track/06cCziAHtDg6pcsidZHu03,0.000332,0.621,254510,0.702,0.0000149,0.322,-6.845,1,0.0295,99.808,4,0.374,4
like i need u,keshi,7ivYWXqrPLs66YwakDuSim,https://open.spotify.com/track/7ivYWXqrPLs66YwakDuSim,0.399,0.748,182679,0.465,0,0.294,-8.163,1,0.0869,119.872,4,0.412,5
Die For You (with Ariana Grande) - Remix,The Weeknd,4W4fNrZYkobj539TOWsLO2,https://open.spotify.com/track/4W4fNrZYkobj539TOWsLO2,0.227,0.575,232857,0.5,0,0.335,-7.594,0,0.0707,67.033,4,0.506,1
Someday,The Strokes,2d1AiZExnhYoauaSWkB1Fm,https://open.spotify.com/track/2d1AiZExnhYoauaSWkB1Fm,0.191,0.772,183799,0.806,0,0.0685,-5.043,1,0.0367,113.024,4,0.577,2
LOVE SCENARIO,iKON,3d3ELsqKlQ7WA0a10Isu3l,https://open.spotify.com/track/3d3ELsqKlQ7WA0a10Isu3l,0.331,0.806,209648,0.707,0,0.294,-4.623,1,0.0307,118.009,4,0.746,7
IT'S YOU (feat. keshi),MAX,5SMCxRA6hB2jEhroaYfw6N,https://open.spotify.com/track/5SMCxRA6hB2jEhroaYfw6N,0.835,0.697,173428,0.368,0.00016,0.135,-9.708,1,0.056,90.011,4,0.451,2
What a Fool Believes,The Doobie Brothers,2yBVeksU2EtrPJbTu4ZslK,https://open.spotify.com/track/2yBVeksU2EtrPJbTu4ZslK,0.284,0.758,223867,0.378,0,0.049,-15.308,0,0.0449,120.736,4,0.985,8
Paris in the Rain,Lauv,2MOoIbJWIYikwIXjBDe26i,https://open.spotify.com/track/2MOoIbJWIYikwIXjBDe26i,0.771,0.406,204712,0.408,0.00000788,0.394,-9.419,1,0.053,79.705,4,0.525,3
Really Don't Care,Demi Lovato,5vTPxzm4h2bY9rYyVrGEU5,https://open.spotify.com/track/5vTPxzm4h2bY9rYyVrGEU5,0.123,0.706,201600,0.728,0,0.185,-3.602,1,0.0852,121.017,4,0.851,7
Die For You (with Ariana Grande) - Remix,The Weeknd,4W4fNrZYkobj539TOWsLO2,https://open.spotify.com/track/4W4fNrZYkobj539TOWsLO2,0.227,0.575,232857,0.5,0,0.335,-7.594,0,0.0707,67.033,4,0.506,1
Toosie Slide,Drake,127QTOFJsJQp5LbJbu3A1y,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,0.321,0.834,247059,0.454,0.00000615,0.114,-9.75,0,0.201,81.618,4,0.837,1
Elephant,Tame Impala,6qZjm61s6u8Ead9sWxCDro,https://open.spotify.com/track/6qZjm61s6u8Ead9sWxCDro,0.562,0.598,211227,0.553,0.157,0.257,-6.742,0,0.0397,123.075,4,0.533,9
Lose Yourself,Eminem,5Z01UMMf7V1o0MzF86s6WJ,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,0.00868,0.692,326467,0.744,0.000423,0.359,-4.565,1,0.257,171.374,4,0.0612,2
Hysteria,Muse,2PFIZFcGry0po3ZfRZkzKc,https://open.spotify.com/track/2PFIZFcGry0po3ZfRZkzKc,0.0318,0.659,354636,0.846,0.0144,0.203,-5.508,1,0.0274,107.01,4,0.659,7
Somebody Else,The 1975,5hc71nKsUgtwQ3z52KEKQk,https://open.spotify.com/track/5hc71nKsUgtwQ3z52KEKQk,0.195,0.61,347520,0.788,0.0142,0.153,-5.724,1,0.0585,101.045,4,0.472,0
Fake Plastic Trees,Radiohead,73CKjW3vsUXRpy3NnX4H7F,https://open.spotify.com/track/73CKjW3vsUXRpy3NnX4H7F,0.167,0.463,290707,0.229,0.0997,0.202,-12.592,1,0.0297,73.543,4,0.135,2
AMAZING,Rex Orange County,3OM6qQmdFV6uy61GIqpRtf,https://open.spotify.com/track/3OM6qQmdFV6uy61GIqpRtf,0.279,0.719,209200,0.461,0,0.0875,-8.191,1,0.0454,123.915,4,0.548,8
Billionaire (feat. Bruno Mars),Travie McCoy,2qPUnoasNe4Ep43emVXEig,https://open.spotify.com/track/2qPUnoasNe4Ep43emVXEig,0.297,0.633,211160,0.673,0,0.206,-6.403,0,0.258,86.776,4,0.659,6
Runaway Baby,Bruno Mars,5MMLS3xm12D7N26xlfFApr,https://open.spotify.com/track/5MMLS3xm12D7N26xlfFApr,0.263,0.658,148448,0.762,0,0.127,-3.028,0,0.0425,163.864,4,0.823,10
Lose Yourself,Eminem,5Z01UMMf7V1o0MzF86s6WJ,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,0.00868,0.692,326467,0.744,0.000423,0.359,-4.565,1,0.257,171.374,4,0.0612,2
LOOOVE (feat. Kid Cudi),Travis Scott,0a4SMs889NwP8oWI7Vemle,https://open.spotify.com/track/0a4SMs889NwP8oWI7Vemle,0.0712,0.678,226715,0.739,0,0.388,-4.358,1,0.044,110.967,4,0.108,3
Candy,Doja Cat,1VJwtWR6z7SpZRwipI12be,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be,0.513,0.689,190920,0.516,0,0.163,-5.857,1,0.0444,124.876,4,0.209,8
Cherry Wine,grentperez,1C042FLYy7rP3MfnkOcnha,https://open.spotify.com/track/1C042FLYy7rP3MfnkOcnha,0.951,0.415,240147,0.11,0.00236,0.0962,-14.901,1,0.0388,81.876,4,0.234,1
CYANIDE,Daniel Caesar,3uouaAVXpQR3X8RYkJyitQ,https://open.spotify.com/track/3uouaAVXpQR3X8RYkJyitQ,0.704,0.589,194960,0.652,0.00055,0.125,-7.498,1,0.373,158.49,4,0.486,10
Come Back to Earth,Mac Miller,01z2fBGB8Hl3Jd3zXe4IXR,https://open.spotify.com/track/01z2fBGB8Hl3Jd3zXe4IXR,0.89,0.272,161840,0.238,0.00925,0.275,-12.148,0,0.0349,83.507,4,0.119,2
No One Knows,Queens of the Stone Age,6NvRxjfYkkT2SpirAlmsjH,https://open.spotify.com/track/6NvRxjfYkkT2SpirAlmsjH,0.0359,0.507,278707,0.588,0.000129,0.373,-4.881,1,0.0641,170.889,4,0.637,0
Space Song,Beach House,7H0ya83CMmgFcOhw0UB6ow,https://open.spotify.com/track/7H0ya83CMmgFcOhw0UB6ow,0.229,0.508,320467,0.792,0.124,0.145,-7.311,0,0.0297,147.067,4,0.601,0
MONTERO (Call Me By Your Name),Lil Nas X,1SC5rEoYDGUK4NfG82494W,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,0.293,0.593,137704,0.503,0,0.405,-6.725,0,0.22,178.781,4,0.71,8
Bohemian Rhapsody,Queen,6l8GvAyoUZwWDgF1e4822w,https://open.spotify.com/track/6l8GvAyoUZwWDgF1e4822w,0.271,0.397,355400,0.386,0,0.188,-10.405,0,0.0503,144.242,4,0.21,0
It's Not Living (If It's Not With You),The 1975,3TgMcrV32NUKjEG2ujn9eh,https://open.spotify.com/track/3TgMcrV32NUKjEG2ujn9eh,0.000254,0.618,248336,0.837,0.000378,0.0618,-5.338,1,0.0304,121.227,4,0.526,1
Slow Jamz,Twista,3A4cpTBPaIQdtPFb5JxtaX,https://open.spotify.com/track/3A4cpTBPaIQdtPFb5JxtaX,0.314,0.559,316053,0.733,0,0.284,-5.659,0,0.171,145.115,4,0.611,2
After Last Night (with Thundercat & Bootsy Collins),Bruno Mars,3jiKUMXqwEodB7gVv1RMZU,https://open.spotify.com/track/3jiKUMXqwEodB7gVv1RMZU,0.0297,0.651,249444,0.703,0,0.0608,-8.958,0,0.0816,140.051,4,0.647,0
Never Say Never,Justin Bieber,5GYbkDveRD2I8M5ZJ14hWn,https://open.spotify.com/track/5GYbkDveRD2I8M5ZJ14hWn,0.0181,0.739,227853,0.807,0,0.295,-5.063,1,0.0652,97.048,4,0.632,0
Live While We're Young,One Direction,6Vh03bkEfXqekWp7Y1UBRb,https://open.spotify.com/track/6Vh03bkEfXqekWp7Y1UBRb,0.0542,0.663,200213,0.857,0,0.144,-2.16,1,0.0544,126.039,4,0.931,2
One Thing,One Direction,5G2c6FsfTzgYUzageCmfXY,https://open.spotify.com/track/5G2c6FsfTzgYUzageCmfXY,0.00233,0.713,197600,0.718,0,0.0838,-3.806,1,0.0278,126.999,4,0.656,2
What the Hell,Avril Lavigne,2z4U9d5OAA4YLNXoCgioxo,https://open.spotify.com/track/2z4U9d5OAA4YLNXoCgioxo,0.00472,0.578,220707,0.926,0.0127,0.14,-3.689,0,0.0548,149.976,4,0.877,6
Party Rock Anthem,LMFAO,0IkKz2J93C94Ei4BvDop7P,https://open.spotify.com/track/0IkKz2J93C94Ei4BvDop7P,0.0189,0.75,262173,0.727,0,0.266,-4.21,0,0.142,129.993,4,0.359,5
Symphony (feat. Zara Larsson),Clean Bandit,72gv4zhNvRVdQA0eOenCal,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal,0.239,0.715,212733,0.605,0.0000141,0.189,-5.128,0,0.0428,122.956,4,0.454,0
LOOOVE (feat. Kid Cudi),Travis Scott,0a4SMs889NwP8oWI7Vemle,https://open.spotify.com/track/0a4SMs889NwP8oWI7Vemle,0.0712,0.678,226715,0.739,0,0.388,-4.358,1,0.044,110.967,4,0.108,3
Candy,Doja Cat,1VJwtWR6z7SpZRwipI12be,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be,0.513,0.689,190920,0.516,0,0.163,-5.857,1,0.0444,124.876,4,0.209,8
Cherry Wine,grentperez,1C042FLYy7rP3MfnkOcnha,https://open.spotify.com/track/1C042FLYy7rP3MfnkOcnha,0.951,0.415,240147,0.11,0.00236,0.0962,-14.901,1,0.0388,81.876,4,0.234,1
CYANIDE,Daniel Caesar,3uouaAVXpQR3X8RYkJyitQ,https://open.spotify.com/track/3uouaAVXpQR3X8RYkJyitQ,0.704,0.589,194960,0.652,0.00055,0.125,-7.498,1,0.373,158.49,4,0.486,10
Come Back to Earth,Mac Miller,01z2fBGB8Hl3Jd3zXe4IXR,https://open.spotify.com/track/01z2fBGB8Hl3Jd3zXe4IXR,0.89,0.272,161840,0.238,0.00925,0.275,-12.148,0,0.0349,83.507,4,0.119,2
No One Knows,Queens of the Stone Age,6NvRxjfYkkT2SpirAlmsjH,https://open.spotify.com/track/6NvRxjfYkkT2SpirAlmsjH,0.0359,0.507,278707,0.588,0.000129,0.373,-4.881,1,0.0641,170.889,4,0.637,0
Space Song,Beach House,7H0ya83CMmgFcOhw0UB6ow,https://open.spotify.com/track/7H0ya83CMmgFcOhw0UB6ow,0.229,0.508,320467,0.792,0.124,0.145,-7.311,0,0.0297,147.067,4,0.601,0
MONTERO (Call Me By Your Name),Lil Nas X,1SC5rEoYDGUK4NfG82494W,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,0.293,0.593,137704,0.503,0,0.405,-6.725,0,0.22,178.781,4,0.71,8
Bohemian Rhapsody,Queen,6l8GvAyoUZwWDgF1e4822w,https://open.spotify.com/track/6l8GvAyoUZwWDgF1e4822w,0.271,0.397,355400,0.386,0,0.188,-10.405,0,0.0503,144.242,4,0.21,0
It's Not Living (If It's Not With You),The 1975,3TgMcrV32NUKjEG2ujn9eh,https://open.spotify.com/track/3TgMcrV32NUKjEG2ujn9eh,0.000254,0.618,248336,0.837,0.000378,0.0618,-5.338,1,0.0304,121.227,4,0.526,1
Slow Jamz,Twista,3A4cpTBPaIQdtPFb5JxtaX,https://open.spotify.com/track/3A4cpTBPaIQdtPFb5JxtaX,0.314,0.559,316053,0.733,0,0.284,-5.659,0,0.171,145.115,4,0.611,2
After Last Night (with Thundercat & Bootsy Collins),Bruno Mars,3jiKUMXqwEodB7gVv1RMZU,https://open.spotify.com/track/3jiKUMXqwEodB7gVv1RMZU,0.0297,0.651,249444,0.703,0,0.0608,-8.958,0,0.0816,140.051,4,0.647,0
Never Say Never,Justin Bieber,5GYbkDveRD2I8M5ZJ14hWn,https://open.spotify.com/track/5GYbkDveRD2I8M5ZJ14hWn,0.0181,0.739,227853,0.807,0,0.295,-5.063,1,0.0652,97.048,4,0.632,0
